Inference for Stan model: randomwalk_kalman_model
1 chains: each with iter=(100000); warmup=(0); thin=(1); 100000 iterations saved.

Warmup took (2.1) seconds, 2.1 seconds total
Sampling took (523) seconds, 8.7 minutes total

                    Mean     MCSE   StdDev        5%       50%    95%    N_Eff  N_Eff/s    R_hat
P[97]           6.8e-002 2.1e-004 4.3e-002  1.3e-002  6.1e-002   0.15 4.3e+004 8.1e+001 1.0e+000
P[98]           7.3e-002 2.4e-004 5.0e-002  1.3e-002  6.3e-002   0.17 4.5e+004 8.7e+001 1.0e+000
P[99]           8.0e-002 2.7e-004 6.0e-002  1.3e-002  6.7e-002   0.19 4.8e+004 9.2e+001 1.0e+000
P[100]          8.7e-002 3.1e-004 6.9e-002  1.3e-002  7.1e-002   0.22 5.0e+004 9.5e+001 1.0e+000
R[1]            2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[2]            4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[3]            4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[4]            2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[5]            2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[6]            4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[7]            4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[8]            2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[9]            4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[10]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[11]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[12]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[13]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[14]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[15]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[16]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[17]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[18]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[19]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[20]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[21]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[22]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[23]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[24]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[25]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[26]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[27]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[28]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[29]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[30]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[31]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[32]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[33]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[34]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[35]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[36]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[37]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[38]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[39]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[40]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[41]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[42]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[43]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[44]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[45]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[46]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[47]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[48]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[49]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[50]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[51]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[52]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[53]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[54]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[55]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[56]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[57]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[58]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[59]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[60]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[61]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[62]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[63]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[64]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[65]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[66]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[67]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[68]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[69]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[70]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[71]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[72]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[73]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[74]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[75]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[76]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[77]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[78]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[79]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[80]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[81]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[82]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[83]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[84]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[85]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[86]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[87]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[88]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[89]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[90]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[91]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[92]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[93]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[94]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[95]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[96]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[97]           4.6e-001 5.7e-004 1.3e-001  2.8e-001  4.4e-001   0.70 5.2e+004 1.0e+002 1.0e+000
R[98]           2.5e+000 5.7e-004 1.3e-001  2.3e+000  2.4e+000    2.7 5.2e+004 1.0e+002 1.0e+000
R[99]           6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
R[100]          6.5e+000 5.7e-004 1.3e-001  6.3e+000  6.4e+000    6.7 5.2e+004 1.0e+002 1.0e+000
S[1]            3.5e+000 5.7e-004 1.3e-001  3.3e+000  3.4e+000    3.7 5.2e+004 1.0e+002 1.0e+000
S[2]            1.2e+000 6.0e-004 1.4e-001  9.9e-001  1.2e+000    1.4 5.3e+004 1.0e+002 1.0e+000
S[3]            7.4e-001 7.8e-004 1.8e-001  4.9e-001  7.2e-001    1.1 5.1e+004 9.8e+001 1.0e+000
S[4]            2.6e+000 7.2e-004 1.7e-001  2.4e+000  2.6e+000    2.9 5.3e+004 1.0e+002 1.0e+000
S[5]            2.6e+000 7.0e-004 1.6e-001  2.4e+000  2.6e+000    2.9 5.4e+004 1.0e+002 1.0e+000
S[6]            6.3e-001 6.8e-004 1.6e-001  4.1e-001  6.1e-001   0.92 5.5e+004 1.1e+002 1.0e+000
S[7]            5.9e-001 6.7e-004 1.5e-001  3.8e-001  5.7e-001   0.88 5.4e+004 1.0e+002 1.0e+000
S[8]            2.6e+000 6.5e-004 1.5e-001  2.4e+000  2.5e+000    2.8 5.4e+004 1.0e+002 1.0e+000
S[9]            5.7e-001 6.4e-004 1.5e-001  3.7e-001  5.5e-001   0.85 5.6e+004 1.1e+002 1.0e+000
S[10]           2.6e+000 6.3e-004 1.5e-001  2.4e+000  2.5e+000    2.8 5.5e+004 1.1e+002 1.0e+000
S[11]           5.6e-001 6.3e-004 1.5e-001  3.6e-001  5.4e-001   0.83 5.6e+004 1.1e+002 1.0e+000
S[12]           6.5e+000 6.2e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.6e+004 1.1e+002 1.0e+000
S[13]           2.6e+000 6.3e-004 1.5e-001  2.4e+000  2.5e+000    2.8 5.7e+004 1.1e+002 1.0e+000
S[14]           6.6e+000 6.2e-004 1.5e-001  6.4e+000  6.5e+000    6.8 5.8e+004 1.1e+002 1.0e+000
S[15]           5.6e-001 6.3e-004 1.5e-001  3.6e-001  5.4e-001   0.85 5.9e+004 1.1e+002 1.0e+000
S[16]           6.5e+000 6.2e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.6e+004 1.1e+002 1.0e+000
S[17]           2.6e+000 6.3e-004 1.5e-001  2.4e+000  2.5e+000    2.8 5.8e+004 1.1e+002 1.0e+000
S[18]           6.6e+000 6.3e-004 1.5e-001  6.4e+000  6.5e+000    6.8 5.9e+004 1.1e+002 1.0e+000
S[19]           5.7e-001 6.3e-004 1.5e-001  3.6e-001  5.4e-001   0.85 6.0e+004 1.1e+002 1.0e+000
S[20]           5.5e-001 6.2e-004 1.5e-001  3.5e-001  5.2e-001   0.82 5.6e+004 1.1e+002 1.0e+000
S[21]           6.5e+000 6.2e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.6e+004 1.1e+002 1.0e+000
S[22]           5.5e-001 6.2e-004 1.5e-001  3.5e-001  5.2e-001   0.82 5.7e+004 1.1e+002 1.0e+000
S[23]           2.5e+000 6.1e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.6e+004 1.1e+002 1.0e+000
S[24]           6.5e+000 6.1e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.7e+004 1.1e+002 1.0e+000
S[25]           6.5e+000 6.2e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.9e+004 1.1e+002 1.0e+000
S[26]           5.6e-001 6.3e-004 1.5e-001  3.5e-001  5.3e-001   0.84 6.0e+004 1.1e+002 1.0e+000
S[27]           2.5e+000 6.2e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.7e+004 1.1e+002 1.0e+000
S[28]           2.5e+000 6.2e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.8e+004 1.1e+002 1.0e+000
S[29]           6.5e+000 6.2e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.8e+004 1.1e+002 1.0e+000
S[30]           5.6e-001 6.3e-004 1.5e-001  3.5e-001  5.3e-001   0.84 6.0e+004 1.1e+002 1.0e+000
S[31]           6.5e+000 6.2e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.6e+004 1.1e+002 1.0e+000
S[32]           2.5e+000 6.2e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.8e+004 1.1e+002 1.0e+000
S[33]           2.6e+000 6.3e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.8e+004 1.1e+002 1.0e+000
S[34]           2.6e+000 6.3e-004 1.5e-001  2.4e+000  2.5e+000    2.8 5.9e+004 1.1e+002 1.0e+000
S[35]           2.6e+000 6.3e-004 1.5e-001  2.4e+000  2.5e+000    2.8 5.9e+004 1.1e+002 1.0e+000
S[36]           6.6e+000 6.3e-004 1.5e-001  6.4e+000  6.5e+000    6.8 6.0e+004 1.1e+002 1.0e+000
S[37]           2.6e+000 6.4e-004 1.6e-001  2.4e+000  2.5e+000    2.9 6.1e+004 1.2e+002 1.0e+000
S[38]           2.6e+000 6.4e-004 1.6e-001  2.4e+000  2.5e+000    2.9 6.0e+004 1.2e+002 1.0e+000
S[39]           5.7e-001 6.4e-004 1.6e-001  3.6e-001  5.5e-001   0.86 6.0e+004 1.2e+002 1.0e+000
S[40]           5.5e-001 6.2e-004 1.5e-001  3.5e-001  5.2e-001   0.82 5.6e+004 1.1e+002 1.0e+000
S[41]           2.5e+000 6.1e-004 1.4e-001  2.3e+000  2.5e+000    2.8 5.6e+004 1.1e+002 1.0e+000
S[42]           5.4e-001 6.1e-004 1.5e-001  3.5e-001  5.2e-001   0.81 5.7e+004 1.1e+002 1.0e+000
S[43]           5.3e-001 6.1e-004 1.4e-001  3.4e-001  5.1e-001   0.80 5.6e+004 1.1e+002 1.0e+000
S[44]           2.5e+000 6.1e-004 1.4e-001  2.3e+000  2.5e+000    2.8 5.6e+004 1.1e+002 1.0e+000
S[45]           6.5e+000 6.1e-004 1.4e-001  6.3e+000  6.5e+000    6.8 5.7e+004 1.1e+002 1.0e+000
S[46]           2.5e+000 6.2e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.8e+004 1.1e+002 1.0e+000
S[47]           5.4e-001 6.2e-004 1.5e-001  3.4e-001  5.2e-001   0.82 5.9e+004 1.1e+002 1.0e+000
S[48]           6.5e+000 6.1e-004 1.4e-001  6.3e+000  6.5e+000    6.8 5.6e+004 1.1e+002 1.0e+000
S[49]           6.5e+000 6.2e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.7e+004 1.1e+002 1.0e+000
S[50]           2.5e+000 6.3e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.9e+004 1.1e+002 1.0e+000
S[51]           2.6e+000 6.3e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.9e+004 1.1e+002 1.0e+000
S[52]           2.6e+000 6.3e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.9e+004 1.1e+002 1.0e+000
S[53]           5.6e-001 6.3e-004 1.5e-001  3.5e-001  5.3e-001   0.84 6.0e+004 1.1e+002 1.0e+000
S[54]           5.4e-001 6.2e-004 1.5e-001  3.4e-001  5.2e-001   0.81 5.6e+004 1.1e+002 1.0e+000
S[55]           2.5e+000 6.1e-004 1.4e-001  2.3e+000  2.5e+000    2.8 5.6e+004 1.1e+002 1.0e+000
S[56]           5.4e-001 6.1e-004 1.5e-001  3.4e-001  5.1e-001   0.81 5.7e+004 1.1e+002 1.0e+000
S[57]           6.5e+000 6.1e-004 1.4e-001  6.3e+000  6.5e+000    6.8 5.6e+004 1.1e+002 1.0e+000
S[58]           5.4e-001 6.1e-004 1.5e-001  3.4e-001  5.1e-001   0.81 5.7e+004 1.1e+002 1.0e+000
S[59]           5.3e-001 6.1e-004 1.4e-001  3.4e-001  5.1e-001   0.80 5.6e+004 1.1e+002 1.0e+000
S[60]           2.5e+000 6.1e-004 1.4e-001  2.3e+000  2.5e+000    2.8 5.6e+004 1.1e+002 1.0e+000
S[61]           2.5e+000 6.1e-004 1.4e-001  2.3e+000  2.5e+000    2.8 5.7e+004 1.1e+002 1.0e+000
S[62]           6.5e+000 6.1e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.8e+004 1.1e+002 1.0e+000
S[63]           5.4e-001 6.2e-004 1.5e-001  3.4e-001  5.2e-001   0.82 5.9e+004 1.1e+002 1.0e+000
S[64]           5.3e-001 6.1e-004 1.4e-001  3.4e-001  5.1e-001   0.80 5.6e+004 1.1e+002 1.0e+000
S[65]           2.5e+000 6.1e-004 1.4e-001  2.3e+000  2.5e+000    2.8 5.6e+004 1.1e+002 1.0e+000
S[66]           6.5e+000 6.1e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.7e+004 1.1e+002 1.0e+000
S[67]           6.5e+000 6.2e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.8e+004 1.1e+002 1.0e+000
S[68]           2.5e+000 6.3e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.9e+004 1.1e+002 1.0e+000
S[69]           5.5e-001 6.3e-004 1.5e-001  3.4e-001  5.3e-001   0.83 5.9e+004 1.1e+002 1.0e+000
S[70]           6.5e+000 6.2e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.6e+004 1.1e+002 1.0e+000
S[71]           2.5e+000 6.2e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.7e+004 1.1e+002 1.0e+000
S[72]           6.5e+000 6.3e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.8e+004 1.1e+002 1.0e+000
S[73]           2.6e+000 6.4e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.9e+004 1.1e+002 1.0e+000
S[74]           5.6e-001 6.4e-004 1.6e-001  3.5e-001  5.3e-001   0.84 5.9e+004 1.1e+002 1.0e+000
S[75]           2.5e+000 6.2e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.6e+004 1.1e+002 1.0e+000
S[76]           2.5e+000 6.2e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.7e+004 1.1e+002 1.0e+000
S[77]           6.5e+000 6.3e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.8e+004 1.1e+002 1.0e+000
S[78]           5.5e-001 6.4e-004 1.5e-001  3.5e-001  5.3e-001   0.84 5.9e+004 1.1e+002 1.0e+000
S[79]           5.4e-001 6.2e-004 1.5e-001  3.4e-001  5.2e-001   0.81 5.6e+004 1.1e+002 1.0e+000
S[80]           6.5e+000 6.1e-004 1.4e-001  6.3e+000  6.5e+000    6.8 5.5e+004 1.1e+002 1.0e+000
S[81]           6.5e+000 6.2e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.7e+004 1.1e+002 1.0e+000
S[82]           2.5e+000 6.3e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.8e+004 1.1e+002 1.0e+000
S[83]           5.5e-001 6.3e-004 1.5e-001  3.5e-001  5.2e-001   0.83 5.8e+004 1.1e+002 1.0e+000
S[84]           6.5e+000 6.2e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.6e+004 1.1e+002 1.0e+000
S[85]           6.5e+000 6.2e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.7e+004 1.1e+002 1.0e+000
S[86]           6.5e+000 6.3e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.8e+004 1.1e+002 1.0e+000
S[87]           5.6e-001 6.4e-004 1.6e-001  3.5e-001  5.3e-001   0.85 5.9e+004 1.1e+002 1.0e+000
S[88]           5.4e-001 6.2e-004 1.5e-001  3.4e-001  5.2e-001   0.81 5.6e+004 1.1e+002 1.0e+000
S[89]           2.5e+000 6.1e-004 1.4e-001  2.3e+000  2.5e+000    2.8 5.5e+004 1.1e+002 1.0e+000
S[90]           2.5e+000 6.2e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.6e+004 1.1e+002 1.0e+000
S[91]           2.5e+000 6.2e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.7e+004 1.1e+002 1.0e+000
S[92]           5.5e-001 6.2e-004 1.5e-001  3.4e-001  5.2e-001   0.82 5.8e+004 1.1e+002 1.0e+000
S[93]           5.3e-001 6.1e-004 1.4e-001  3.4e-001  5.1e-001   0.80 5.6e+004 1.1e+002 1.0e+000
S[94]           2.5e+000 6.1e-004 1.4e-001  2.3e+000  2.5e+000    2.8 5.5e+004 1.1e+002 1.0e+000
S[95]           2.5e+000 6.1e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.6e+004 1.1e+002 1.0e+000
S[96]           6.5e+000 6.1e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.7e+004 1.1e+002 1.0e+000
S[97]           5.4e-001 6.2e-004 1.5e-001  3.4e-001  5.2e-001   0.82 5.8e+004 1.1e+002 1.0e+000
S[98]           2.5e+000 6.1e-004 1.5e-001  2.3e+000  2.5e+000    2.8 5.6e+004 1.1e+002 1.0e+000
S[99]           6.5e+000 6.2e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.7e+004 1.1e+002 1.0e+000
S[100]          6.5e+000 6.3e-004 1.5e-001  6.3e+000  6.5e+000    6.8 5.8e+004 1.1e+002 1.0e+000
m_pred[1]       0.0e+000 0.0e+000 0.0e+000  0.0e+000  0.0e+000   0.00 1.0e+005 1.9e+002-1.$e+000
m_pred[2]       8.6e-001 1.4e-004 3.1e-002  8.0e-001  8.6e-001   0.90 4.9e+004 9.4e+001 1.0e+000
m_pred[3]       2.4e-001 2.4e-004 4.7e-002  1.6e-001  2.4e-001   0.32 3.9e+004 7.4e+001 1.0e+000
m_pred[4]       1.1e-001 1.9e-004 3.9e-002  4.2e-002  1.0e-001   0.17 4.2e+004 8.0e+001 1.0e+000
m_pred[5]       2.7e-003 1.3e-004 2.7e-002 -4.1e-002  4.0e-003  0.043 4.3e+004 8.2e+001 1.0e+000
m_pred[6]      -2.4e-001 1.9e-004 5.0e-002 -3.3e-001 -2.3e-001  -0.20 6.8e+004 1.3e+002 1.0e+000
m_pred[7]       4.1e-001 4.2e-004 8.7e-002  3.1e-001  4.0e-001   0.57 4.2e+004 8.1e+001 1.0e+000
m_pred[8]       4.1e-001 3.0e-004 6.1e-002  3.3e-001  4.0e-001   0.52 4.2e+004 8.0e+001 1.0e+000
